code,descripcion,costo,precio1,precio2,precio3,precio4,precio5
6961596742887,SOGA CUENTA VUELTAS,35,0,0,0,0,0
6963490156623,CABINA U V ,1700,0,0,0,0,0
6963490220621,PATILLERA ,680,0,0,0,0,0
6963646562117,PAVA ENLOZADA,345,0,0,0,0,0
6963853851844,LUZ CON PÍLAS,300,0,0,0,0,0
6964523212903,SECADORA DE PELO ,700,0,0,0,0,0
6964815941894,ACUARELAS DIWEN COLOUR,65,0,0,0,0,0
6965452853557,AURICULAR PARA COMPU ,130,0,0,0,0,0
6966112526057,UÑA POSTIZA,10,0,0,0,0,0
6966112526064,UÑA POSTIZA,10,0,0,0,0,0
6966888026065,BRILLITOS X 6 U,11,0,0,0,0,0
6966888102066,SET LAPICERA BRILLITO,"10,5",0,0,0,0,0
6966888131066,BRILLITOS X 6 U.,11,0,0,0,0,0
6966888137068,BRILLITOS X 6 U.,"10,5",0,0,0,0,0
6967825620254,BUCLERA,300,0,0,0,0,0
6967845164868,PLASTICOLA WHITE X60GR,"3,5",0,0,0,0,0
6968016985626,BALANZA DE COCINA,250,0,0,0,0,0
6968030056104,DRAGON BALL ,34,0,0,0,0,0
6968720046712,MUÑECA BEBOTE CHICA 35 CM,1080,0,0,0,0,0
6969015590019,AUTITOS X4,60,0,0,0,0,0
6969015590866,BALANZA DIGITAL,300,0,0,0,0,0
6969201905160,USB IMANTADO,270,0,0,0,0,0
6970018550139,ESPEJO CON PEINE,15,0,0,0,0,0
6970058120057,KID INFANTIL,18,0,0,0,0,0
6970157249161,CEPILLO DE DIENTES ,117,0,0,0,0,0
6970312261267,SET DE GEOMETRIA ,237,0,0,0,0,0
6970677920045,FIBRON NEGRO X 10 ,2210,0,0,0,0,0
6971588740623,GOMAS BLANCAS X 5,200,0,0,0,0,0
6971588741606,GOMA DE BORRAR X60U,1920,0,0,0,0,0
6971649162012,MARCADOR PERMANENTE X 12 U.,530,0,0,0,0,0
6971850137939,CIENTIFICA CASIO ,45,0,0,0,0,0
6971994092156,MUÑECA FASHION,90,0,0,0,0,0
6972081860344,ABROCHADORA STAPLER ,3330,0,0,0,0,0
6972081860351,ABROCHADORA DL0503,2080,0,0,0,0,0
6972081861884,GANCHOS PARA ABROCHADORA,315,0,0,0,0,0
6972105838182,SET DE GEOMETRIA ,237,0,0,0,0,0
6972518461038,COLORES PENCILS CORTOS X 12,33,0,0,0,0,0
6972518461045,COLOR PENCILS CORTOS X 6,168,0,0,0,0,0
6972614848887,CALCULADORA MINI KARUIDA ,200,0,0,0,0,0
6972854794395,ABROCHADORA DLO398,585,0,0,0,0,0
6972940813030,GUANTES DESCARTABLES X 100,650,0,0,0,0,0
6974125445630,CARS X3,25,0,0,0,0,0
6974291970011,TOALLA DE ALGODON EN ROLLO,1250,0,0,0,0,0
6975201108180,VELADOR CON LUS INFANTIL ,12,0,0,0,0,0
6975457142907,CAMIONES X 4,36,0,0,0,0,0
6977553315933,REGLA FLEXIBLE 20 CM,330,0,0,0,0,0
6977553315940,REGLA FLEXIBLE 30 CM,460,0,0,0,0,0
6978189484857,RULERA,85,0,0,0,0,0
6978201794315,ALAJERO,30,0,0,0,0,0
6978217592165,SUPER LASER ,50,0,0,0,0,0
6978270200014,TENSEROS X 3 U.,50,0,0,0,0,0
6978438011131,TAZA DECO,26,0,0,0,0,0
6978558896908,PISTOLA CON BALINES ,200,0,0,0,0,0
6980604853919,MUÑECA PIRATA FAIRY,25,0,0,0,0,0
6980620310113,AVENGERS 2 ,33,0,0,0,0,0
6980620310144,AVENGERS 2 X 4 U.,140,0,0,0,0,0
6980620310748,AVENGERS X4,130,0,0,0,0,0
6980680216318,CABALLEROS DEL ZODIACO,45,0,0,0,0,0
6981346752546,AURICULARES LELISU STERE HIFI LS-813,1000,0,0,0,0,0
6982160110475,GANCHITOS X40U,90,0,0,0,0,0
6982335135975,SET MANICURA,17,0,0,0,0,0
6982335135999,SET DE MANICURAS,"8,5",0,0,0,0,0
6983015125552,PEPPA FAMILIA ,70,0,0,0,0,0
6983230833225,TRNSFORMERS,100,0,0,0,0,0
6983363585176,TOY STORY 3,20,0,0,0,0,0
6983663808166,MARVEL HEROES CAJA GRANDE,130,0,0,0,0,0
6984849123004,BUZZ ,25,0,0,0,0,0
6985025484551,UÑAS DE NENAS ,10,0,0,0,0,0
6985025857850,SET UÑAS,10,0,0,0,0,0
6985468628147,TRANSFORMES X 3 U.,66,0,0,0,0,0
6985672016006,SET DESTORNILLADORES,15,0,0,0,0,0
6985721505444,POSA VASOS ,85,0,0,0,0,0
6985856993659,AVERNGRS SUPER HERO,100,0,0,0,0,0
6985865895753,LIBRITOS PARA PINTAR,6,0,0,0,0,0
6986048005556,SET DE AGUJAS,160,0,0,0,0,0
6986357888451,ENCENDEDOR MINI MAGICLIK,170,0,0,0,0,0
6986565916083,AURICULARES CON OREJAS,4084,0,0,0,0,0
6987546232161,TIMBRE INALAMBRICO,300,0,0,0,0,0
6987596450041,CARTAS UNO,60,0,0,0,0,0
6987596450140,NAIPES DOS ,85,0,0,0,0,0
6988201755513,SUPERHERO ,290,0,0,0,0,0
6988468050000,PINCITA DEPILAR,70,0,0,0,0,0
6988531239509,PLATO MAS CUBIERTO ,17,0,0,0,0,0
6988532211009,PLATITO MAS CUBIERTOS ,17,0,0,0,0,0
6988532221602,PLATITO MAS CUBIERTO,17,0,0,0,0,0
6988558990049,INFLABLE PATO,45,0,0,0,0,0
6988560000880,SOGA X10M,10,0,0,0,0,0
6988789868896,LUCES NAVIDEÑAS,1250,0,0,0,0,0
6988802801626,SET COLLARES DE NENAS,20,0,0,0,0,0
6988816852058,MUÑECA BEAUTY FASHION,13,0,0,0,0,0
6989013250012,ROMPECAVESA INFANTIL ,6,0,0,0,0,0
6989013250036,ROMPECAVESA INFANTIL ,6,0,0,0,0,0
6989361520027,INTENSAMENTE,25,0,0,0,0,0
6990140311231,SUPERMAN + MOTO,60,0,0,0,0,0
6991200719493,SET TACOS PARTY,100,0,0,0,0,0
6991201853035,PATINETA ,140,0,0,0,0,0
6991202110953,GUITARRA MUSICAL,110,0,0,0,0,0
6991203037211,BLEYBLADE,210,0,0,0,0,0
6991204920437,SONAJEROS DE BEBE ,85,0,0,0,0,0
6991205416946,SET DOCTOR CAJA,110,0,0,0,0,0
6991205603551,AUTO DE COLECCION ,33,0,0,0,0,0
6991206035245,PIRAMIDE TOY,100,0,0,0,0,0
6991206219751,CAMION MILITAR,90,0,0,0,0,0
6991206555712,SET COCINA,100,0,0,0,0,0
6991206612774,SET COLLAR NENAS,60,0,0,0,0,0
6991207746218,SET DE TÉ,30,0,0,0,0,0
6991208541140,TREN A PILAS,80,0,0,0,0,0
6991209459772,ANIMAL COLLECTIONS,40,0,0,0,0,0
6991209682330,CAMION X3,50,0,0,0,0,0
6991251015056,PONY MUSICAL HANDA,83,0,0,0,0,0
6991251063149,CATRO X CUATRO ,42,0,0,0,0,0
6991251125656,AUTO CONTROL 4 DIRECCIONES,130,0,0,0,0,0
6991251167939,AUTO P.D.,16,0,0,0,0,0
6991251298763,PISTOLA DE AGUA TOYS ,13,0,0,0,0,0
6991251818046,CAMION CON OUTOBUS,30,0,0,0,0,0
6991256019547,JUEGO DE COCINA,350,0,0,0,0,0
6991256041845,PISTOLA D AGUA GRANDE,22,0,0,0,0,0
6991256042309,PISTOLA DE AGUA,21,0,0,0,0,0
6991256044341,SUPER DINOSAURIO,800,0,0,0,0,0
6991256048684,PISTILA DE AGUA WUATER GUM,180,0,0,0,0,0
6991256066718,AVIONES X4,85,0,0,0,0,0
6991256081056,PISTOLA DE AGUA GRANDE ,110,0,0,0,0,0
6991256085689,SET SECADOR ,100,0,0,0,0,0
6991256117175,PISTOLA DE AGUA GRANDE,110,0,0,0,0,0
6991256181343,PISTOLA DE AGUA GRANDE,110,0,0,0,0,0
6991256194619,SET COCINA,110,0,0,0,0,0
6991256209870,PISTOLA DE AGUA,21,0,0,0,0,0
6991256210968,JUEGO DE POOL,75,0,0,0,0,0
6991256221346,SUPER BARCO PIRATA,250,0,0,0,0,0
6991256238634,SET COCINA,110,0,0,0,0,0
6991256284952,PISTOLA DE AGUA GRANDE,20,0,0,0,0,0
6991256327451,PISTA DE AUTOS,600,0,0,0,0,0
6991256327499,PISTOLA DE AGUA,38,0,0,0,0,0
6991256365859,PISTA DE TREN GRANDE,600,0,0,0,0,0
6991256371874,LOVELY,80,0,0,0,0,0
6991256388292,JUEGO DE DOCTOR,98,0,0,0,0,0
6991256474520,POOL ,100,0,0,0,0,0
6991256486202,LANZA AGUA,36,0,0,0,0,0
6991256492999,SET DE GUERRA,300,0,0,0,0,0
6991256557629,MOTOS X2U,80,0,0,0,0,0
6991256566461,SET POLICIA ,85,0,0,0,0,0
6991256614469,MAX SPEED LANZADOR,500,0,0,0,0,0
6991256640567,SUPER BATERIA,750,0,0,0,0,0
6991256641601,SUPER CAMION BOMBEROS,500,0,0,0,0,0
6991256646798,SET BELLEZA,110,0,0,0,0,0
6991256695154,LANZA AGUA,40,0,0,0,0,0
6991256745477,SET DE HERRAMIENTAS,110,0,0,0,0,0
6991256762474,PISTOLA GRANDE DE AGUA,170,0,0,0,0,0
6991256776099,SOGA DE SALTAR,80,0,0,0,0,0
6991256881489,AUTITOS X4,80,0,0,0,0,0
6991256883254,AUTITOS X3U,98,0,0,0,0,0
6991256921086,MOTOS X 3,700,0,0,0,0,0
6991256922250,SET COCINA,60,0,0,0,0,0
6991256928160,BARBIE UNICORNIO,700,0,0,0,0,0
6991256945150,SET CONSTRUCTOR,100,0,0,0,0,0
6991256945198,JUEGO BASQUET,90,0,0,0,0,0
6991256948120,TRANSFORMER ROBOT,300,0,0,0,0,0
6991256978448,BATERIA MUSICAL,500,0,0,0,0,0
6991257253865,SONAJERO DE BEBE ,90,0,0,0,0,0
6991259024135,SONAJERO BABY STAR,150,0,0,0,0,0
6991431604940,MUÑECAS CON VESTIDO,150,0,0,0,0,0
6993432108885,CORTADORA DE PELO TROIKA,70,0,0,0,0,0
6996133045565,DESTORNILLADOR X 2 U.,30,0,0,0,0,0
6998512379018,GLOBOS LARGOS,11,0,0,0,0,0
6998897400000,LAPICERAS X 50 U.,300,0,0,0,0,0
6999969795659,SAMSUNG AURICULAR,200,0,0,0,0,0
6999999977018,SECADOR DE PELO PRO MOSER,2100,0,0,0,0,0
7020480990052,AVENGERS ,600,0,0,0,0,0
7093953979922,REPUESTO HOJAS X 48 U.,"1,25",0,0,0,0,0
7110000090024,BEBE CON MOISES,2500,0,0,0,0,0
7123456789008,VASOS X6 VANCOUVER,40,0,0,0,0,0
7123456789015,VASOS VANCOUVER X 6,40,0,0,0,0,0
7177238946592,ALGODON ORIANA X 75.G.S,"1,02",0,0,0,0,0
7266336518807,CHICLE FOTBALL X 100U,920,0,0,0,0,0
7321011574889,AMUSE BOUCHE X65,130,0,0,0,0,0
7321011574896,AMUSE BOUCHE X30,130,0,0,0,0,0
7321011574919,AMUSE BOUCHE X100,130,0,0,0,0,0
7321011574926,AMUSE BOUCHE X 90 U.,170,0,0,0,0,0
7321011574933,AMUSE BOUCHE X30,130,0,0,0,0,0
7321011574964,AMUSE BOUCHE X72,130,0,0,0,0,0
7321011575022,TENEDORES X250,130,0,0,0,0,0
7321011575039,CUCHARAS X250,130,0,0,0,0,0
7321011683963,SERVILLETAS X 300 U.,42,0,0,0,0,0
7450077050003,CUBO MAGICO ,205,0,0,0,0,0
7450077050607,SET BEAUTY ,380,0,0,0,0,0
7450077053646,KITCHEN SET PIZZA,126,0,0,0,0,0
7450077054001,TRANSFORMER AZUL ,555,0,0,0,0,0
7450077054087,PISTOLA,35,0,0,0,0,0
7450077054094,CUBO SONAJERO,70,0,0,0,0,0
7450077054209,SET BELLEZA FASHION DRESS,633,0,0,0,0,0
7450077054414,SET DE AUTOS X5,75,0,0,0,0,0
7450077054902,TRANSFORMER VERDE ,555,0,0,0,0,0
7450077057316,CAMION CON DOS ANIMALES ,860,0,0,0,0,0
7450077057798,AVION X 3 U,196,0,0,0,0,0
7450077064123,KITCHEN SET X 5 PIEZAS  ,135,0,0,0,0,0
7450077066516,SET BELLEZA ,480,0,0,0,0,0
7450077067339,SET POLICIA,770,0,0,0,0,0
7450077069494,ZAPATO BEUTY ,1756,0,0,0,0,0
7450077070339,TRANSFORMERS AMARILLO ,555,0,0,0,0,0
7450077070483,AUTOBUS POLICIA ,310,0,0,0,0,0
7450077070490,MUÑECA BLISTER 801,112,0,0,0,0,0
7450077075471,SET COMIDITAS,1200,0,0,0,0,0
7450077076287,TINY CON ACCESORIOS FASHION ,4450,0,0,0,0,0
7450077078410,HELICOPTERO,40,0,0,0,0,0
7450077079783,SOGA,100,0,0,0,0,0
7450077080949,PISTOLAS VIEJO OESTE,250,0,0,0,0,0
7450077081199,CAMION MILITAR,2100,0,0,0,0,0
7450077083698,PISTOLA DE AGUA MEDIANA,1070,0,0,0,0,0
7450077083872,MUÑECA TINY FANTASY CON ACCESORIOS,1600,0,0,0,0,0
7450077084916,LETRAS DIDACTICAS,176,0,0,0,0,0
7450077084947,NUMEROS DIDACTICOS BRICKS,420,0,0,0,0,0
7450077086385,CAMION CON DOS AUTOS,1265,0,0,0,0,0
7450077088044,SIRENA BLISTER ,165,0,0,0,0,0
7450077088402,PINTURITAS TINY,375,0,0,0,0,0
7450077089461,DINO BOLSA X 3,230,0,0,0,0,0
7450077089614,BURBUJERO ,180,0,0,0,0,0
7450077089867,AMETRALLADORA ,280,0,0,0,0,0
7450077090528,CAMION CON 2 MOTOS SUPER POWER,576,0,0,0,0,0
7450077091167,BURBUJERO DE 20 CM ,180,0,0,0,0,0
7450077094663,PISTOLA DE AGUA CHICA,730,0,0,0,0,0
7450077094847,CUBO MAGICO,205,0,0,0,0,0
7450077095233,AUTITOS X 4 U,425,0,0,0,0,0
7450077097329,MUÑECA TINY VERANO ,2200,0,0,0,0,0
7450077098326,CAMION + 2 BOMBERO,1265,0,0,0,0,0
7450077098975,TIRO AL BLANCO SHOOT ,174,0,0,0,0,0
7450077118697,PISTOLA CON 3 DARDOS,826,0,0,0,0,0
7450077121062,BURBUJERO ,400,0,0,0,0,0
7450077121253,PINBALL ,75,0,0,0,0,0
7450077121543,CAJA BIJOU,330,0,0,0,0,0
7450077123745,MUÑECA CAJA,395,0,0,0,0,0
7450077125978,MUÑECA TINY MAMÁ,2750,0,0,0,0,0
7450077126302,MARIPOSA TOYS CON LUZ ,1050,0,0,0,0,0
7450077127316,PISTA CON LUCES TRACK KING,2139,0,0,0,0,0
7450077127361,SET BIJOU ,387,0,0,0,0,0
7450077127651,ARCO Y FLECHA SWORT,1315,0,0,0,0,0
7450077127774,SET POLICIA CON 2 PISTOLAS ,600,0,0,0,0,0
7450077128597,ROBOT TRANFORMERS X 2,298,0,0,0,0,0
7450077128887,AUTO CONTROL,250,0,0,0,0,0
7450077130569,MUÑECA BOLSA ,565,0,0,0,0,0
7450077130965,SONAJERO ,91,0,0,0,0,0
7450077131016,SONAJERO MARIPOSA ,105,0,0,0,0,0
7450077131108,SONAJEROS X 3 U.,140,0,0,0,0,0
7450077136905,SET ESMALTES TINY,360,0,0,0,0,0
7450077136943,TIRO AL BLANCO,180,0,0,0,0,0
7450077139067,LAPIZ LARGO COLOR X 6 U.,100,0,0,0,0,0
7450077139555,MAQUILLAJE TINY,155,0,0,0,0,0
7450077139920,AUTO CONTROL REMOTO,250,0,0,0,0,0
7450077140308,SET DOCTOR CAJA,641,0,0,0,0,0
7450077140629,SET UÑAS TINY,1277,0,0,0,0,0
7450077142371,LAPICERA SPEED PUNTA DE METAL X 12,240,0,0,0,0,0
7450077143378,MUÑECA CAJA,133,0,0,0,0,0
7450077146911,SET POLICIA BLISTER,2200,0,0,0,0,0
7450077147055,ARMA WAR ARMY,1000,0,0,0,0,0
7450077148137,BIJOU CAJA ,135,0,0,0,0,0
7450077148229,BIJOU BLISTER 229,585,0,0,0,0,0
7450077148595,SET BIJOU ,387,0,0,0,0,0
7450077148632,BOLOS BLISTER X 10 ,480,0,0,0,0,0
7450077149240,ZAPATOS PRINCESA,1080,0,0,0,0,0
7450077149608,CAMION CON DOS MOTOS,860,0,0,0,0,0
7450077149950,SET BELLEZA ,633,0,0,0,0,0
7453002793075,CARTUCHERA DOCTORA JUGUETES ,200,0,0,0,0,0
7453010004583,COLORES OFERTA X 12 U,"8,5",0,0,0,0,0
7453038473064,NAIPES X 50 U.,25,0,0,0,0,0
7453040400065,MARCADORES X 12 U.,5,0,0,0,0,0
7453040400096,MARCADORES TUYTY,6,0,0,0,0,0
7453040401048,LAPIZ DE COLOR DOBLE MINA X 12.U.D,"4,5",0,0,0,0,0
7453077200041,SET POLICIA ,630,0,0,0,0,0
7453077200058,SET POLICIA ,165,0,0,0,0,0
7453077200478,AUTOS X 6 SPEED CAR,179,0,0,0,0,0
7453077200942,TRANSFORME CON LUS ,120,0,0,0,0,0
7453077201024,CUBO MAGICO,15,0,0,0,0,0
7453077201048,MAGIC CUBE,50,0,0,0,0,0
7453077201079,SET POLICE,50,0,0,0,0,0
7453077201093,SET DE POLICIA,80,0,0,0,0,0
7453077201628,SET POLICIA,70,0,0,0,0,0
7453077202335,MILITARY,70,0,0,0,0,0
7453077203295,LANZA BOLA,50,0,0,0,0,0
7453077204247,TINY FASHION,660,0,0,0,0,0
7453077204315,PISTOLA + DARDOS SOFT GUN,149,0,0,0,0,0
7453077204438,TINY FASHION,600,0,0,0,0,0
7453077204933,BUBBLE PISTOLA ROSA,900,0,0,0,0,0
7453077205039,SET BEAUTY X 5 PIESAS,671,0,0,0,0,0
7453077205213,BIJOU CAJA,860,0,0,0,0,0
7453077207941,PISTOLA POLICIA,85,0,0,0,0,0
7453077208337,SET DOCTOR SETS,200,0,0,0,0,0
7453077208399,YOUNG DOCTOR ,140,0,0,0,0,0
7453077211252,ARCO Y FLECHA BOLSA,540,0,0,0,0,0
7453077211429,MUÑECA TINI FANTASY,1360,0,0,0,0,0
7453077211481,SIRENA CON LUZ,770,0,0,0,0,0
7453077212198,CUNERO DE BEBE ,140,0,0,0,0,0
7453077212488,POLICE FORCE ,180,0,0,0,0,0
7453077212525,SONAJERO CON DOS BOLAS,585,0,0,0,0,0
7453077212570,SET POLICIA BLISTER,128,0,0,0,0,0
7453077212587,SET POLICIA BLISTER,148,0,0,0,0,0
7453077213386,DART GAME ,200,0,0,0,0,0
7453077213409,DART BOART JUEGO DE DARDOS ,349,0,0,0,0,0
7453077213430,PISTOLA AGENTS PREDATOR,210,0,0,0,0,0
7453077213638,POLICE ,130,0,0,0,0,0
7453077214444,BINGO,300,0,0,0,0,0
7453077214482,ARCO Y FLECHA,60,0,0,0,0,0
7453077215236,PISTOLA CON SOPAPA,85,0,0,0,0,0
7453077215311,LANZA AUTOS SPEED RACING,535,0,0,0,0,0
7453077216134,AUTO A CONTROL REMOTO,600,0,0,0,0,0
7453077216295,SET POLICIA,165,0,0,0,0,0
7453077216356,AUTITO CON PALA,60,0,0,0,0,0
7453077220353,SUPER MONOPATIN,1800,0,0,0,0,0
7453077223262,MUÑECA BEAUTY,90,0,0,0,0,0
7453077223521,HELICOPTERO CHICO ,370,0,0,0,0,0
7453077223712,SET MUÑECA,100,0,0,0,0,0
7453077224191,SOGA PRINCESAS,125,0,0,0,0,0
7453077224801,MUÑECA CON SOMBRERO Y VESTIDO,750,0,0,0,0,0
7453077225754,AUTO CONTROL REMOTO ,748,0,0,0,0,0
7453077225860,MUÑECA BOLSA ,95,0,0,0,0,0
7453077227109,TINY FASHION,660,0,0,0,0,0
7453077227116,MUÑECAS EN BOLSA,69,0,0,0,0,0
7453077228199,ROBOT BLISTER X 5,570,0,0,0,0,0
7453077230444,TRANSFORMERS VERDE ,555,0,0,0,0,0
7453077230574,DINOSAURIO HUEVO,80,0,0,0,0,0
7453077230611,DINO FOREST ,85,0,0,0,0,0
7453077230666,GRANJA WORLD ,85,0,0,0,0,0
7453077231205,MUÑECA OFERTA,25,0,0,0,0,0
7453077231380,MUÑECA FACION ,55,0,0,0,0,0
7453077233520,BIJOU BLISTER 520,387,0,0,0,0,0
7453077234008,MUÑECA TINY CON ZAPATOS ,2800,0,0,0,0,0
7453077234244,MUÑECA TINY MASCOTA,1600,0,0,0,0,0
7453077234879,POOL MEDIANO ,100,0,0,0,0,0
7453077234886,POOL DE MESA SNOOKER,150,0,0,0,0,0
7453077235241,CUBO MAGICO,40,0,0,0,0,0
7453077235401,YOYO CARITAS ,68,0,0,0,0,0
7453077235418,SUPER YOYO ,435,0,0,0,0,0
7453077236309,PISTA DE TREN CAJA DE CONSTRUCCION ,539,0,0,0,0,0
7453077236514,PISTA TREN CAJA DE BOMBEROS ,539,0,0,0,0,0
7453077236651,PISTOLA CON ACCESORIOS ,342,0,0,0,0,0
7453077236804,SET POLICIA ,630,0,0,0,0,0
7453077241136,AUTO CONTROL GRANDE ,1650,0,0,0,0,0
7453077241273,MARCADOR FLLUOR X 4 U.,210,0,0,0,0,0
7453077241365,LIQUI ALEPH CORRECTOR,130,0,0,0,0,0
7453077241426,GUITARRA + ANTEOJOS ,324,0,0,0,0,0
7453077243475,ACUARELA WABBEN ,50,0,0,0,0,0
7453077249392,TIRO AL BLANCO TELA ,580,0,0,0,0,0
7453105005242,SET DOCTORA,340,0,0,0,0,0
7453105005648,MUÑECA CAJA ,178,0,0,0,0,0
7453105005969,TIRO AL BLANCO ,525,0,0,0,0,0
7453105007444,SET DINOSAURIO ,395,0,0,0,0,0
7453105007451,BLISTER ANIMAL X 4,775,0,0,0,0,0
7453105013698,CAJA BIJOU ,588,0,0,0,0,0
7467842646828,ACEITE SAN GERONIMO,400,0,0,0,0,0
7494870001022,ARROZ ALSAMAR X1K,12,0,0,0,0,0
7498149250005,SET DE AGUJAS,160,0,0,0,0,0
7498167921215,CUCHILLOS MANGO NE COLOR,130,0,0,0,0,0
7498169391177,CUCHARAS X6,100,0,0,0,0,0
7498178803593,VALVAVISCO X 450 GR.,60,0,0,0,0,0
7498216646694,PINCEL INFANTIL X2,240,0,0,0,0,0
7498240048129,PAPEL AUTOADHESIVO PASTEL,210,0,0,0,0,0
7498248171119,CHINCHES CON PUNTA DE COLORES X12,2000,0,0,0,0,0
7498248172222,CHINCHES DORADAS X12,2000,0,0,0,0,0
7498248173335,CLIPS DE COLORES X12,2000,0,0,0,0,0
7498248175551,ALFILER CON PUNTA DE COLOR X12,2000,0,0,0,0,0
7498248176664,ALFILERES PLATEADOS X12,2000,0,0,0,0,0
7498353580127,INDIVIDUALES + PORTA VASO ,1000,0,0,0,0,0
7498354762010,ALFOMBRAS,700,0,0,0,0,0
7498616475429,CARTAS UNO,65,0,0,0,0,0
7500435011303,PRESTO 3 FILOS X 2 U.,50,0,0,0,0,0
7500435012102,PANTENE X 12 U.,30,0,0,0,0,0
7500435012119,PANTENE X 12 U.,30,0,0,0,0,0
7500435012256,PANTENE,50,0,0,0,0,0
7500435019224,MAGISTRAL X 300 ,18,0,0,0,0,0
7500435019828,HEAD SHOULDERS 2EN1,145,0,0,0,0,0
7500435105255,HEAD SHOULDERS ,50,0,0,0,0,0
7500435115940,ORAL B 70 GR.,25,0,0,0,0,0
7500435116718,PANTENE PRO-V ,100,0,0,0,0,0
7500435123754,PANTENEX 2 U.,62,0,0,0,0,0
7500435125833,ALWAYS DIARIO ,22,0,0,0,0,0
7500435127127,PANTENE PRO-V X 3 U,300,0,0,0,0,0
7500435127639,ORAL-B 3D WHITE ,120,0,0,0,0,0
7500435127714,ARIEL CONCENTRADO,55,0,0,0,0,0
7500435127899,ARIEL 2L,226,0,0,0,0,0
7500435130622,TOALLAS ALWAYS ULTRAFINA X16,139,0,0,0,0,0
7500435138505,VENUS ,970,0,0,0,0,0
7500435139700,MAGISTRAL RINDE 5,"48,7",0,0,0,0,0
7500435154437,GILLETTE X 2 U,1848,0,0,0,0,0
7500435154772,GILLETTE 3 FILOS ,90,0,0,0,0,0
7500435157476,GILLETTEROSA X 2,1848,0,0,0,0,0
7500435161244,GILLETTE 3 FILOS O X 2 ,320,0,0,0,0,0
7500435161510,GILLETTE PRESTOBARBA DOBLE HOJA X2U,1848,0,0,0,0,0
7500435167796,ALUVAYS PLUS ,45,0,0,0,0,0
7500435170550,MAGISTRAL RINDE X5,129,0,0,0,0,0
7500435172448,PRESTOBARBA ULTRAGRIP 3 FILOS X 2,142,0,0,0,0,0
7500435172479,MINORA X 2,70,0,0,0,0,0
7500435183789,MAGISTRAL X 500 ML.,150,0,0,0,0,0
7500435183826,DETERGENTE MAGISTRAL X215ML,132,0,0,0,0,0
7500435184595,VENUS ,95,0,0,0,0,0
7500435185196,REPUESTO MACH 3 X 2,700,0,0,0,0,0
7500435189453,GILLETTE PRESTOBARBA 3 FILOS,1467,0,0,0,0,0
7500435190565,GILLETTE 2 FILOS X2 ,260,0,0,0,0,0
7500435193122,TOALLITA ALWAYS,90,0,0,0,0,0
7500435197342,TOALLITA ALWAYS ,75,0,0,0,0,0
7500435198769,GILLETTE X 2,1116,0,0,0,0,0
7500435202923,MAGISTRAL X 300 ML,160,0,0,0,0,0
7500435202985,MAGISTRAL X 300 ML,160,0,0,0,0,0
7500435208796,GILLETTE ROSA X 2,426,0,0,0,0,0
7500435216555,MAGISTRAL X 300 ML,426,0,0,0,0,0
7501001131357,TE VICK X UNI X 50U,"0,9069",0,0,0,0,0
7501001133603,HEAD SHOULDERS,10,0,0,0,0,0
7501001133627,HEAD SHOUDERS ,10,0,0,0,0,0
7501001164669,PANTENE X 200 ML.,"14,5",0,0,0,0,0
7501001164676,PANTENE X 200 ML.,"10,5",0,0,0,0,0
7501001165215,SHAMPOO PANTEN 2EN1,"5,525",0,0,0,0,0
7501001165246,PANTENE PRO - V X 400 ML.,15,0,0,0,0,0
7501001165314,PANTENE PRO - V 400 ML.,15,0,0,0,0,0
7501001165321,PANTENE PRO - V X 400 ML.,"12,5",0,0,0,0,0
7501001165345,PANTENE PRO - V ,15,0,0,0,0,0
7501001165352,PANTENE PRO - V X 400ML.,"12,5",0,0,0,0,0
7501001168988,PANTENE PRO - V X 400 ML.,"12,5",0,0,0,0,0
7501001169022,PANTENE ,12,0,0,0,0,0
7501001169039,PANTENE X 200 ML.,"10,5",0,0,0,0,0
7501001169046,PANTENE,12,0,0,0,0,0
7501001169091,PANTENE X 200 ML.,"10,5",0,0,0,0,0
7501001169107,PANTENE ,15,0,0,0,0,0
7501001169121,PANTENE,13,0,0,0,0,0
7501001170288,PANTENE PRO- V    2 EN 1 ,"8,5",0,0,0,0,0
7501001171780,PANTENE SACHET,"0,3",0,0,0,0,0
7501001244255,PANTENE PRO V ,"9,5",0,0,0,0,0
7501001244323,HEAD SHOULDERS,"18,5",0,0,0,0,0
7501001274665,ACE  NATURALEZA X  400 GRS,"1,8349",0,0,0,0,0
7501001281113,ACE BLANQUEADOR X 400 GRS,"1,7839",0,0,0,0,0
7501001303396,PANTENE PRO V X 200 ML.,"14,5",0,0,0,0,0
7501001303464,PANTENE X 400 ML.,15,0,0,0,0,0
7501001303501,PANTENE X 200,15,0,0,0,0,0
7501001303518,PANTENE X 400 ML.,15,0,0,0,0,0
7501001319847,PANTENE PRO -V ,"12,5",0,0,0,0,0
7501001319908,PANTENE ,15,0,0,0,0,0
7501001396527,ARIEL X 800 ML.,15,0,0,0,0,0
7501001396572,ARIEL X 1.5 LTS,25,0,0,0,0,0
7501006707687,HEAD SHOULDERS ,50,0,0,0,0,0
7501006708882,PAMPERS ,"9,4",0,0,0,0,0
7501006720334,PAMPERS ,"9,4",0,0,0,0,0
7501006721119,PANTENE PRO V ,12,0,0,0,0,0
7501006721133,PANTENE PRO -V X 400 ML.,"12,5",0,0,0,0,0
7501006721294,PANTENE X 200 ML.,14,0,0,0,0,0
